ID	Gene Symbol
40473_at	STK24
40474_r_at	KPNA1
40475_at	CAPN6
40476_s_at	FOXK2
40477_r_at	FOXK2
40478_at	TMX4
40479_at	FYN
40480_s_at	FYN
40481_r_at	FYN /// LOC102724705
40482_s_at	C1orf61
40483_at	C1orf61
40484_g_at	C1orf61
40485_at	TRIM44
40486_g_at	TRIM44
40487_at	TRIM44
40488_at	DMD
40489_at	ATN1
40490_at	DDX21
40491_at	ARID4B
40492_at	FRYL
40493_at	CD44
40494_at	DEDD
40495_at	ORAI2
40496_at	C1S
40497_at	NPRL2
40498_g_at	NPRL2
40499_r_at	NPRL2
405_at	RXRA
40500_at	NDRG4
40501_s_at	MYBPC1
40502_r_at	MYBPC1
40503_at	MYBPC1
40504_at	PON2
40505_at	UBE2L6
40506_s_at	LOC100996696 /// PABPC4
40507_at	SLC2A1
40508_at	GSTA4
40509_at	ETFA
40510_at	HS2ST1
40511_at	GATA3
40512_at	CHN1
40513_at	PPP3R1
40514_at	ERGIC3
40515_at	EIF2B2
40516_at	AHR
40517_at	TTC37
40518_at	PTPRC
40519_at	PTPRC
40520_g_at	PTPRC
40521_at	RGL2
40522_at	GLUL
40523_at	FOXA2
40524_at	PTPN21
40525_at	DOT1L
40526_at	DOT1L
40527_at	KCNQ1
40528_at	LHX2
40529_at	LHX2
40530_at	APBB2
40531_at	SOX3
40532_at	BIRC5
40533_at	BIRC5 /// EPR-1
40534_at	
40535_i_at	EIF5B
40536_f_at	EIF5B
40537_at	EIF5B
40538_at	SLC26A10
40539_at	MYO9B
40540_at	KIAA1211L
40541_at	ASS1
40542_at	ASCL1
40543_at	ASCL1
40544_g_at	ASCL1
40545_at	PROSC
40546_s_at	NDUFA2
40547_at	IK
40548_at	BICD1
40549_at	CDK5
40550_at	IDS
40551_at	SPTBN1
40552_s_at	
40553_at	
40554_at	GOLIM4
40555_at	RHOQ
40556_at	DKFZp686K1684 /// RCN1
40557_at	GUCA1B
40558_at	GUCA1B
40559_at	FAM182B /// FAM27B /// FAM27C
40560_at	TBX2
40561_at	TLX2
40562_at	GNA11
40563_at	
40564_at	NUP50
40565_at	
40566_at	PRKCA
40567_at	TUBA1A
40568_at	ATP6V1B2
40569_at	MZF1
40570_at	FOXO1
40571_at	MYO5A
40572_at	AAK1
40573_s_at	LOC102723551
40574_at	MAP3K9
40575_at	DLG5
40576_f_at	HNRNPDL
40577_at	TMOD1 /// TSTD2
40578_s_at	TMOD1
40579_at	AGFG1
40580_r_at	PTMS
40581_at	TRIO
40582_at	PTPRJ
40583_at	PTPRJ
40584_at	NUP88
40585_at	ADCY7
40586_at	EEF1E1
40587_s_at	EEF1E1
40588_r_at	EEF1E1
40589_at	SNTB2
40590_at	
40591_at	CDC27
40592_at	IDS
40593_at	MIR4745 /// PTBP1
40594_r_at	ACVRL1
40595_at	TCOF1
40596_at	TCOF1
40597_g_at	TCOF1
40598_at	STARD5
40599_at	IL16
406_at	ITGB4
40600_at	DNAJC4
40601_at	TM2D1
40602_at	SPRED2
40603_at	SPRED2
40604_at	DYRK2
40605_at	SNX4
40606_at	ELL2
40607_at	DPYSL2
40608_at	ATXN7L3B
40609_at	CHD8
40610_at	ZFR
40611_s_at	ZFR
40612_at	DOPEY1
40613_at	C6orf62
40614_at	SHB
40615_at	SPG11
40616_at	EIF3J
40617_at	THUMPD1
40618_at	CDV3
40619_at	UBE2S
40620_at	PAWR
40621_at	PAWR
40622_r_at	UBE3B
40623_at	UBE3B
40624_at	OLIG2
40625_f_at	MTX1
40626_at	
40627_at	RHEB
40628_at	AAK1
40629_at	PIGH
40630_at	
40631_at	TOB1
40632_at	SEPT5-GP1BB
40633_at	DIS3
40634_at	NAP1L1
40635_at	FLOT1
40636_at	FLOT1
40637_at	HSPA8 /// SNORD14C /// SNORD14D
40638_at	SFPQ
40639_at	SCO2
40640_at	NCAPH2
40641_at	BTAF1
40642_at	NFIB
40643_at	ITGA2B
40644_g_at	ITGA2B
40645_at	GSK3B
40646_at	CX3CR1
40647_at	XK
40648_at	MERTK
40649_at	PCSK1
40650_r_at	CRHR1
40651_s_at	CRHR1
40652_at	PASK
40653_at	RGS7
40654_at	PEX7
40655_at	KALRN
40656_at	HSPA1L
40657_r_at	ADIPOQ
40658_r_at	ADIPOQ
40659_at	NR4A3
40660_at	NR4A3
40661_at	NR4A3
40662_g_at	NR4A3
40663_at	REPS2
40664_at	BAI3
40665_at	FMO3
40666_at	ENTPD5
40667_at	CD6
40668_s_at	CD6
40669_at	RAB27A
40670_at	KYNU
40671_g_at	KYNU
40672_at	KYNU
40673_at	ACADSB
40674_s_at	HOXC6
40675_r_at	HOXC6
40676_at	ITGB3BP
40677_at	CCDC106
40678_at	ST8SIA1
40679_at	SLC6A12
40680_at	SPIN2A
40681_at	ITGBL1
40682_at	GYS2
40683_at	GRB14
40684_at	GCHFR
40685_at	ALDH3B1
40686_at	NMB
40687_at	GJA4
40688_at	LAT
40689_at	SEL1L
40690_at	CKS2
40691_at	ZNF274
40692_at	TLE4
40693_at	KCNB1
40694_at	KRT20
40695_at	IMPDH1
40696_at	RIPK1
40697_at	CCNA2
40698_at	CLEC2B
40699_at	CD8A
407_at	PTPRB
40700_at	LOC101928789 /// SP140
40701_at	USP13
40702_at	IFNG
40703_at	RBP3
40704_at	PIK3CA
40705_at	RAPGEF3
40706_at	
40707_at	MPHOSPH9
40708_at	MPHOSPH9
40709_at	ZNF271
40710_at	CLGN
40711_at	YTHDC1
40712_at	ADAM8
40713_at	NFAT5
40714_at	CTRC
40715_at	CD180
40716_at	MAN1C1
40717_at	CTSV
40718_at	CTSW
40719_at	TRAF3IP3
40720_at	TRAF3IP3
40721_g_at	TRAF3IP3
40722_at	EFCAB11
40723_at	SIT1
40724_at	ZNF200
40725_at	GOSR1
40726_at	KIF11
40727_at	ANAPC10
40728_at	ALOX12P2
40729_s_at	LTB
40730_at	PNOC
40731_at	CBX5
40732_at	NPAT
40733_f_at	MSX2
40734_r_at	MSX2
40735_at	HAL
40736_at	CDH17
40737_at	KCNMA1
40738_at	CD2
40739_at	CA4
40740_at	PAX6
40741_at	CETP
40742_at	HCK
40743_at	AMPD1
40744_at	RAD52
40745_at	AP1B1
40746_at	GRIA2
40747_at	AKAP6
40748_at	CPA2
40749_at	MS4A1
40750_at	PDE4A
40751_at	IZUMO4
40752_at	IZUMO4
40753_at	SNCB
40754_at	GTF2H3
40755_at	MICA
40756_at	NPM3
40757_at	GZMA
40758_at	ICT1
40759_at	MMP16
40760_at	DHX57
40761_at	SLC16A5
40762_g_at	SLC16A5
40763_at	MEIS1
40764_at	GOT2
40765_at	LOC102724985 /// PDXDC1
40766_at	C4A /// C4B /// C4B_2
40767_at	TFPI
40768_s_at	NUP214
40769_r_at	NUP214
40770_f_at	HNRNPDL
40771_at	MSN
40772_at	MFSD7
40773_at	MYL5
40774_at	CCT3 /// LOC101927137
40775_at	ITM2A
40776_at	DES
40777_at	CTNNB1
40778_at	HSD17B10
40779_at	KIFAP3
40780_at	CTBP2
40781_at	AKT3
40782_at	DHRS3
40783_s_at	PI4KA /// PI4KAP1 /// PI4KAP2
40784_at	PPP2R5C
40785_g_at	PPP2R5C
40786_at	PPP2R5C
40787_at	WIPF2
40788_at	AK2
40789_at	AK2
40790_at	BHLHE40
40791_at	POLR2A
40792_s_at	TRIO
40793_s_at	AQP4
40794_at	KLK3
40795_at	TTN
40796_at	TTN-AS1
40797_at	ADAM10
40798_s_at	ADAM10
40799_at	HN1L
408_at	CXCL1
40800_at	HN1L
40801_at	GAPVD1
40802_at	GAPVD1
40803_at	TMEM123
40804_at	NUP88
40805_at	SIPA1L1
40806_at	MGAT2
40807_at	LRRC41
40808_at	CHGA
40809_at	SNTB2
40810_at	SMARCC1
40811_at	ZNF451
40812_at	SLC5A3
40813_at	SLC5A3
40814_at	IDS
40815_g_at	IDS
40816_at	PWP1
40817_at	NUCB1
40818_at	RBPJ
40819_at	RBM8A
40820_at	RBM8A
40821_at	AHCY
40822_at	NFATC3
40823_s_at	NFATC3
40824_at	XPO7
40825_at	MAPRE3
40826_at	MARK3
40827_at	IARS
40828_at	ARHGEF7
40829_at	WDTC1
40830_at	DNAJC4
40831_at	KIAA1279
40832_s_at	TOR1AIP1
40833_r_at	TOR1AIP1
40834_at	PDZD2
40835_at	TUT1
40836_s_at	EML3
40837_at	TLE2
40838_at	ZNF292
40839_at	UBL3
40840_at	PPIF
40841_at	TACC1
40842_at	SNRPA
40843_at	ITGB1BP1
40844_at	CTR9
40845_at	ILF3
40846_g_at	ILF3
40847_at	MICAL2
40848_g_at	MICAL2
40849_s_at	CREB3
40850_at	FKBP8
40851_r_at	SEC23B
40852_at	TDRD7
40853_at	ATP10D
40854_at	UQCRC2
40855_at	SAMD4A
40856_at	SERPINF1
40857_f_at	PSG11 /// PSG3
40858_at	PSG1
40859_at	ZC3H14
40860_s_at	ZC3H14
40861_at	MORF4L2
40862_i_at	CKB
40863_r_at	CKB
40864_at	RAC1
40865_at	TDG
40866_at	NIPSNAP1
40867_at	PPP2R1A
40868_at	THUMPD1
40869_at	RBM6
40870_g_at	RBM6
40871_at	VHL
40872_at	COX6B1
40873_at	DVL3
40874_at	CDV3
40875_s_at	SNRNP70
40876_at	GYG1
40877_s_at	HERC2P2 /// HERC2P9
40878_f_at	HERC2P2
40879_at	BICD2
40880_r_at	CLCN3
40881_at	ACLY
40882_at	CES2
40883_at	STX16
40884_g_at	STX16
40885_s_at	STX16
40886_at	EEF1A1
40887_g_at	EEF1A1
40888_f_at	
40889_at	GBA /// GBAP1 /// LOC100510710
40890_at	MTX1
40891_f_at	LAGE3
40892_s_at	
40893_at	SUCLA2
40894_at	SIKE1
40895_g_at	SIKE1
40896_at	POU2F1
40897_at	PDE6A
40898_at	SQSTM1
40899_at	KRT19
409_at	YWHAQ
40900_at	MYH10
40901_at	STRN3
40902_at	WWP1
40903_at	ATP6AP2
40904_at	PRPF31
40905_s_at	PRPF31
40906_at	ZNF688
40907_at	AC002310.7 /// ZNF785
40908_r_at	CUL4A
40909_at	RABL3
40910_at	CAPZA1
40911_at	RP1-40E16.11
40912_s_at	BPHL
40913_at	ATP2B4
40914_s_at	ATP2B4
40915_r_at	CDK1
40916_at	BEX4
40917_at	CAMSAP1
40918_at	
40919_at	SSTR2
40920_at	CDC14B
40921_at	CDC14BL
40922_at	SLC36A1
40923_at	SLC36A1
40924_at	RNFT2
40925_at	
40926_at	SLC6A10P /// SLC6A10PB /// SLC6A8
40927_at	SLC6A8
40928_at	WSB1
40929_at	WSB1
40930_at	
40931_at	TMED5
40932_at	ZDHHC18
40933_f_at	ZDHHC18
40934_at	MFSD5
40935_at	MFSD5
40936_at	CRIM1 /// LOC101929500
40937_at	SCAPER
40938_at	C11orf80 /// RCE1
40939_at	RCE1
40940_at	VAPB
40941_at	VAPB
40942_g_at	VAPB
40943_at	ELOVL6
40944_at	KLF11
40945_at	KLF11
40946_at	ISG20L2
40947_at	ISG20L2
40948_at	ROM1
40949_at	DYNC1LI2
40950_at	DYNC1LI2
40951_at	LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5
40952_at	SNX29P2
40953_at	CNN3
40954_at	FXYD2 /// FXYD6-FXYD2
40955_at	PTOV1
40956_at	NPRL3
40957_at	SUZ12
40958_at	SPTB
40959_at	PLEKHG3
40960_at	B4GALT1
40961_at	SMARCA2
40962_s_at	SMARCA2
40963_at	ABCA4
40964_at	HK2
40965_at	CLCN4
40966_at	STK39
40967_at	STK39
40968_at	SOCS3
40969_at	SOCS3
40970_at	RFXAP
40971_at	ANKS1A
40972_at	AKT2
40973_at	PARD3
40974_at	SRRD
40975_s_at	TFIP11
40976_at	KATNB1
40977_f_at	CDR1
40978_s_at	CDR1
40979_at	AHSA1
40980_at	CHD8
40981_at	CHD8
40982_at	TSR1
40983_s_at	SRR
40984_at	TUBGCP4
40985_g_at	TUBGCP4
40986_s_at	TP53BP1
40987_at	VDR
40988_at	YME1L1
40989_at	
40990_at	TSPAN5
40991_at	SAP30
40992_s_at	SAP30
40993_r_at	SAP30
40994_at	GRK5
40995_at	NEFL
40996_s_at	NEFL
40997_at	PCBP2
40998_at	MED12
40999_at	MED12
410_s_at	CSNK2B
41000_at	FOXN3
41001_at	RPH3A
41002_at	SLC16A5
41003_at	PFDN4
41004_at	TOP3A
41005_at	ITGA8
41006_at	B3GNTL1
41007_at	MYOZ3
41008_at	FAM169A
41009_at	ANO3
41010_at	HOMER1
41011_i_at	RAPGEF4
41012_r_at	RAPGEF4
41013_at	VSTM4
41014_s_at	PITX2
41015_at	PRKAA1
41016_at	TNR
41017_at	MYBPH
41018_at	ABHD14A
41019_at	PDCL
41020_at	PCSK2
41021_s_at	GPD2
41022_r_at	GPD2
41023_at	C8A
41024_f_at	GYPE
41025_r_at	GYPE
41026_f_at	GYPB
41027_at	FOXC1
41028_at	RYR3
41029_at	SNRNP35
41030_at	FOXJ1
41031_at	OMD
41032_at	PCSK5
41033_at	ZNF84
41034_s_at	SULT2B1
41035_at	TBKBP1
41036_at	KCTD17
41037_at	TEAD4
41038_at	NCF2
41039_at	TTLL1
41040_at	RPP38
41041_s_at	MYO7A
41042_r_at	MYO7A
41043_at	SOX15
41044_at	TBC1D31
41045_at	SECTM1
41046_s_at	ZMYM3
41047_at	C9orf16
41048_at	PMAIP1
41049_at	IRS1
41050_at	TAF5
41051_at	TSNAX
41052_s_at	CACNA1A /// LOC100507353
41053_at	C6orf47
41054_at	FCHO1
41055_at	NACAD
41056_at	PART1
41057_at	ACOT13
41058_g_at	ACOT13
41059_at	CD300A
41060_at	CCNE1
41061_at	HIP1
41062_at	PCGF1
41063_g_at	PCGF1
41064_at	PCGF1
41065_at	NFKBIB
41066_at	SCGB2A1
41067_at	TRDMT1
41068_at	ODF2
41069_at	LECT1
41070_r_at	MTERF1
41071_at	SPINK2
41072_at	CAV3
41073_at	LGR5
41074_at	LGR5
41075_at	AKAP3
41076_at	GJB3
41077_at	ZNF862
41078_at	ZC3H3
41079_at	ASIC3
41080_at	H2AFB1 /// H2AFB2 /// H2AFB3
41081_at	BUB1
41082_at	RND2
41083_at	ZNF428
41084_at	ZNF428
41085_at	POLE2
41086_at	RGS20
41087_at	DLX5
41088_at	ABHD2
41089_at	ATP2B4
41090_s_at	ATP2B2
41091_at	BPTF
41092_at	LDHC
41093_at	OPCML
41094_at	PIP
41095_at	ERCC2
41096_at	S100A8
41097_at	TERF2
41098_at	DAAM2
41099_at	LIG3
411_i_at	IFITM2
41100_at	CARD8
41101_at	FIG4
41102_at	GPKOW
41103_at	BRPF1
41104_at	CXCL13
41105_s_at	MLLT4
41106_at	KCNN4
41107_at	SNPH
41108_at	GTPBP6
41109_at	C4BPA
41110_at	CUL5
41111_at	BCAT2
41112_at	ZNF500
41113_at	ZNF500
41114_at	MAST2
41115_s_at	BAIAP3
41116_at	TSR3
41117_s_at	SLC9A3R2
41118_at	DHRS12
41119_f_at	DHRS12
41120_at	AMT
41121_at	STX16
41122_at	KDM1A
41123_s_at	ENPP2
41124_r_at	ENPP2
41125_r_at	ENPP2
41126_at	SLC1A4
41127_at	SLC1A4
41128_at	TMEM183A /// TMEM183B
41129_at	TMEM41B
41130_at	RANBP3
41131_f_at	HNRNPH2 /// RPL36A-HNRNPH2
41132_r_at	HNRNPH2 /// RPL36A-HNRNPH2
41133_at	G3BP1
41134_at	DLGAP4
41135_at	RPL39
41136_s_at	APP
41137_at	PPP1R12B
41138_at	CD99
41139_at	MAGED1
41140_at	IFNGR2
41141_at	PRKRIR
41142_at	OXCT1
41143_at	CALM1 /// CALM2 /// CALM3
41144_g_at	CALM1 /// CALM2 /// CALM3
41145_at	FAM13A
41146_at	PARP1
41147_at	ISCA1
41148_at	HTN3
41149_at	LOC81691
41150_r_at	POFUT1
41151_at	INPP5K
41152_f_at	RPL36A /// RPL36A-HNRNPH2
41153_f_at	CTNNA1
41154_r_at	CTNNA1
41155_at	CTNNA1
41156_g_at	CTNNA1
41157_at	RAD23B
41158_at	PLP1
41159_at	CLTC
41160_at	MBD3
41161_at	DAXX
41162_at	PPM1G
41163_at	TMED3
41164_at	IGHM
41165_g_at	IGHM
41166_at	IGHM
41167_at	PPP2R2A
41168_at	TAPBP
41169_at	PLAUR
41170_at	LOC441155 /// ZC3H11A
41171_at	MIR7703 /// PSME2
41172_at	RDH11
41173_at	
41174_at	GCC2 /// RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8
41175_at	CBFB
41176_at	LPCAT1
41177_at	LPCAT1
41178_at	RPL11
41179_at	RNF44
41180_i_at	DDT /// DDTL
41181_r_at	DDT /// DDTL
41182_at	DCT
41183_at	CSTF3
41184_s_at	PSMB8
41185_f_at	LOC101929087 /// SUMO2 /// SUMO3
41186_at	SUMO2
41187_at	MYL12B
41188_at	LAPTM4B
41189_at	TNFRSF25
41190_at	TNFRSF25
41191_at	PALLD
41192_at	CCBL2
41193_at	DUSP6
41194_at	SRP14
41195_at	LPP
41196_at	KPNB1
41197_at	RAD23A
41198_at	GRN
41199_s_at	SFPQ
41200_at	SCARB1
41201_at	DNM1L
41202_s_at	CTDSP2
41203_at	SF1
41204_s_at	SF1
41205_at	UBE3A
41206_r_at	COX6A1
41207_at	C9orf3
41208_at	RBM25
41209_at	LPL
41210_at	CPB1
41211_at	RBM12
41212_r_at	EIF4H
41213_at	PRDX1
41214_at	RPS4Y1
41215_s_at	ID2 /// ID2B
41216_r_at	ID2
41217_at	VPS41
41218_at	USP34
41219_at	AHSA2
41220_at	9-Sep
41221_at	PGAM1
41222_at	STAT6
41223_at	COX5A
41224_at	LOC101929240 /// SNRNP200
41225_at	DUSP3
41226_at	DUSP3
41227_at	OCRL
41228_r_at	ATP5F1
41229_at	NFIB
41230_at	MAP2K5
41231_f_at	HMGN2
41232_at	TCTN3
41233_at	DNAJB6 /// TMEM135
41234_at	DNAJB6
41235_at	ATF4
41236_at	MIEF1
41237_at	HLA-A
41238_s_at	CELA3A /// CELA3B
41239_r_at	CTSS
41240_at	PSMA2
41241_at	NARS
41242_at	UAP1
41243_at	SLC35E2 /// SLC35E2B
41244_f_at	PPP1CB
41245_at	GDF10
41246_at	SERPINE2
41247_at	KCNB1
41248_at	CSTF2T
41249_at	NADK
41250_at	AIMP2
41251_at	ZNHIT3
41252_s_at	PLEKHB2
41253_s_at	PLEKHB2
41254_at	ADAM22
41255_at	ADAM22
41256_at	EEF1D
41257_at	CAST
41258_at	NSUN5P1 /// NSUN5P2
41259_at	NOP16
41260_at	DDX17
41261_at	RP1-178F15.4 /// RP1-178F15.5
41262_at	GTPBP1
41263_at	GTPBP1
41264_at	RBM4B
41265_at	RBM4B
41266_at	ITGA6
41267_at	TCF25
41268_g_at	TCF25
41269_r_at	API5
41270_at	LEPREL4
41271_at	SLC7A8
41272_s_at	
41273_at	MXRA7
41274_at	CRYBG3
41275_at	E2F5
41276_at	SAP18
41277_at	SAP18
41278_at	ACTL6A
41279_f_at	MAPK8IP1
41280_r_at	MAPK8IP1
41281_s_at	PEX10
41282_s_at	RER1
41283_at	HNRNPH3
41284_at	INPP5A
41285_at	INPP5A
41286_at	TACSTD2
41287_s_at	CALM1
41288_at	CALM1 /// CALM2 /// CALM3
41289_at	NCAM1
41290_at	NCAM1
41291_at	TMEM259
41292_at	HNRNPH1
41293_at	KRT7
41294_at	KRT7
41295_at	STARD7
41296_s_at	
41297_at	MAN1A2
41298_at	MAN1A2
41299_f_at	C16orf80
413_at	HOXD9
41300_s_at	ITM2B
41301_at	
41302_at	AHCYL1
41303_r_at	LOC101928189 /// RSRP1
41304_at	NRP2
41305_at	SLC5A2
41306_at	NECAB3
41307_at	LOC101928062
41308_at	CTBP1
41309_g_at	CTBP1
41310_f_at	NR2F6
41311_f_at	NR2F6
41312_r_at	NR2F6
41313_at	OSBP
41314_at	CS
41315_at	SAFB
41316_s_at	SAFB
41317_at	RAP2A
41318_g_at	RAP2A
41319_at	RAP2A
41320_s_at	LRRFIP1
41321_s_at	RMND5B
41322_s_at	NHP2
41323_at	ITFG2 /// LOC100507424
41324_g_at	ITFG2 /// LOC100507424
41325_at	KCNK3
41326_at	KCNK3
41327_at	EML2
41328_s_at	EML2
41329_at	SCYL3
41330_s_at	LRIG2
41331_at	LRIG2
41332_at	POLR2E
41333_at	ACAP2
41334_r_at	MTDH
41335_at	NSL1
41336_at	NSL1
41337_at	AES
41338_at	AES
41339_at	UBE4B
41340_at	SEMA7A
41341_at	SEMA7A
41342_at	RANBP1
41343_at	CDS2
41344_s_at	PURA
41345_at	PURA
41346_at	LARGE
41347_at	IRX5
41348_at	IRX5
41349_at	PSEN2
41350_at	COL6A1
41351_at	COL6A1
41352_at	ST6GAL1
41353_at	TNFRSF17
41354_at	STC1
41355_at	BCL11A
41356_at	BCL11A
41357_at	ATP5B
41358_at	CNNM2
41359_at	PKP3
41360_at	CNOT8
41361_at	CNOT8
41362_at	ABCG1
41363_at	GEMIN2
41364_r_at	PHACTR2
41365_at	MUC5B
41366_at	R3HDM2
41367_at	HNF4G
41368_at	SLC13A3
41369_at	PNLIP
41370_at	SNRNP40
41371_at	GTF2H4
41372_at	ATG14
41373_s_at	MAP1B
41374_at	RPS6KB2
41375_at	LSM2
41376_i_at	UGT2B7
41377_f_at	UGT2B7
41378_at	SGCD
41379_at	SMC5
41380_at	DPH2
41381_at	CHD9
41382_at	DMBT1
41383_at	MUC5AC
41384_at	RIPK2
41385_at	EPB41L3
41386_i_at	KDM6B
41387_r_at	KDM6B
41388_at	MEIS2
41389_s_at	MOK
41390_at	UTRN
41391_at	NOP14-AS1
41392_at	NOP14-AS1
41393_at	ZNF195
41394_at	PLD2
41395_at	CHST1
41396_at	CLIP2
41397_at	ZNF821
41398_at	YTHDC2
41399_at	PHF8
414_at	HOXD10
41400_at	TK1
41401_at	CSRP2
41402_at	PARM1
41403_at	SNRPF
41404_at	RPS6KA4
41405_at	SFRP4
41406_at	INTS3
41407_at	MIR1236 /// NELFE
41408_at	SUPV3L1
41409_at	THEMIS2
41410_at	NDUFAF1
41411_at	NDUFAF1
41412_at	CSDC2
41413_at	CLPTM1
41414_at	RHBDD3
41415_at	BYSL
41416_at	FGL1
41417_at	GDE1
41418_at	LPHN1
41419_at	GULP1
41420_at	IGFBP5
41421_at	CAMTA2
41422_at	DPYS
41423_at	CLSTN3
41424_at	PON3
41425_at	FLI1
41426_at	ZNF212
41427_at	RP11-619A14.2
41428_at	ABCC5
41429_at	PPP2R1B
41430_at	WDR7
41431_at	ICK
41432_at	RPS6KA5
41433_at	VCAM1
41434_at	USP46
41435_at	PPFIA3
41436_at	ZMYM2
41437_at	TMEM251
41438_at	OSBPL8
41439_at	MYO1B
41440_at	HSD17B8
41441_at	TBP
41442_at	CBFA2T3
41443_at	PSD4
41444_at	MAP2K7
41445_at	TGFB1
41446_f_at	MT1F /// MT1G /// MT1M /// MT1P3
41447_at	CHSY1
41448_at	HOXA10
41449_at	SGCE
41450_at	SAR1A
41451_s_at	SAR1A
41452_at	ZKSCAN5
41453_at	DLG3
41454_at	HEBP2
41455_at	ARHGAP32
41456_at	PET112
41457_at	FAM179B
41458_at	SZT2
41459_at	TPP2
41460_at	RBM14
41461_at	PMS1
41462_at	SNX2
41463_at	C1orf216
41464_at	SETD1A
41465_at	ZNF148
41466_s_at	ZNF148
41467_at	MSH5 /// MSH5-SAPCD1 /// SAPCD1
41468_at	TARP /// TRGC2 /// TRGV9
41469_at	PI3
41470_at	PROM1
41471_at	S100A9
41472_at	APOBEC3G
41473_at	EPHX2
41474_at	KIF2A
41475_at	NINJ1
41476_at	GNA11
41477_at	KCNJ13
41478_at	TTC28
41479_s_at	RAD51C
41480_at	RAD51C
41481_at	ITGA2
41482_at	GFER
41483_s_at	JUND
41484_r_at	JUND
41485_at	LDHA
41486_at	RASSF8
41487_at	RASSF8
41488_at	LYRM1
41489_at	TLE1
41490_at	PRPS2
41491_s_at	ATP11A
41492_r_at	ATP11A
41493_at	ATP11A
41494_at	ZER1
41495_at	CREBZF
41496_at	
41497_at	CDKN2D
41498_at	CLSTN1
41499_at	SKI
415_at	CRKL
41500_at	
41501_at	HIPK3
41502_at	HIPK3
41503_at	ZHX2
41504_s_at	MAF
41505_r_at	MAF
41506_at	MAPKAPK5
41507_at	MAPKAPK5-AS1
41508_at	EGR4
41509_at	HSPA9
41510_s_at	HSPA9
41511_at	CIITA
41512_at	BRAP
41513_s_at	OAZ3
41514_s_at	MRPL9
41515_at	RBBP7
41516_at	YKT6
41517_g_at	YKT6
41518_at	
41519_at	PPP1R37
41520_at	PPP1R37
41521_at	MFNG
41522_at	MFNG
41523_at	RAB32
41524_at	INPP1
41525_at	HMG20B
41526_at	HMG20B
41527_f_at	FAM168B
41528_at	FAM168B
41529_g_at	FAM168B
41530_at	ACAA2
41531_at	TM4SF1
41532_at	ZBTB17
41533_at	FAM110B
41534_at	PCDH7
41535_at	CDK2AP1
41536_at	ID4
41537_r_at	NFIX
41538_r_at	GRIN2C
41539_at	GRIN2C
41540_at	PPP1R7
41541_at	GUK1
41542_at	ZFAND5
41543_at	AFF3
41544_at	PLK2
41545_at	CDK6
41546_at	
41547_at	BUB3
41548_at	ZRSR2
41549_s_at	AP1S2
41550_at	RER1
41551_at	RER1
41552_g_at	RER1
41553_at	OSGIN2
41554_at	OSGIN2
41555_at	HS3ST1
41556_s_at	HS3ST1
41557_at	SKIV2L2
41558_s_at	GRAMD1B
41559_at	GRAMD1B
41560_at	PDCD2
41561_s_at	IFT20
41562_at	BMI1 /// COMMD3-BMI1
41563_at	RP11-348B17.1
41564_at	TRPM1
41565_at	ATXN2L
41566_at	TCF15
41567_at	TCF15
41568_at	ARSD
41569_at	DNAJC9
41570_at	FAM149B1
41571_at	REL
41572_r_at	REL
41573_at	SP3
41574_at	PNN
41575_at	EXT1
41576_at	
41577_at	PPP1R16B
41578_at	NHLH2
41579_s_at	PRKCI
41580_at	ARMCX4
41581_at	TSFM
41582_at	AVIL
41583_at	FEN1
41584_at	NUDT3 /// RPS10-NUDT3
41585_at	SEL1L3
41586_at	FGF18
41587_g_at	FGF18
41588_at	FGF18
41589_at	KCNQ2
41590_at	TRAPPC12
41591_at	DCAF7
41592_at	SOCS1
41593_at	SOCS1
41594_at	JAK1
41595_at	ICE1
41596_s_at	NAGLU
41597_s_at	LOC100996517 /// LOC102724364 /// SEC22B
41598_at	SEC22B
41599_at	GATA6
416_s_at	HOXC5
41600_at	PA2G4
41601_at	ADAM17
41602_at	HPCA
41603_at	TBL3
41604_at	ANKRD46
41605_at	RALGAPB
41606_at	DRG1
41607_at	OVGP1
41608_at	CRHBP
41609_at	HLA-DMB
41610_at	LAMA5
41611_at	TRIP4
41612_at	ZNF264
41613_at	TECPR2
41614_at	CUL9
41615_at	CTAGE5
41616_at	PIN4
41617_at	HBE1
41618_at	COL17A1
41619_at	IRF6
41620_at	DOCK4
41621_i_at	ZNF266
41622_r_at	ZNF266
41623_s_at	FZR1
41624_r_at	FZR1
41625_at	MED13
41626_at	TIMELESS
41627_at	SDF2
41628_at	FUT8
41629_at	TM4SF4
41630_at	ZC2HC1A
41631_f_at	ZC2HC1A
41632_at	E2F3
41633_at	SENP3
41634_at	SECISBP2L
41635_at	WTAP
41636_at	RAB11FIP3
41637_at	DEXI
41638_at	PPWD1
41639_at	NCAPH
41640_at	YIPF1
41641_at	LYPD3
41642_at	LOC102725134
41643_at	GUSBP3 /// SMA4 /// SMA5
41644_at	SASH1
41645_at	PLA2G6
41646_at	TAOK3
41647_at	TAOK3
41648_at	CRAT
41649_at	FOXJ2
41650_at	CIAO1
41651_at	KIAA1033
41652_at	COL11A2
41653_at	PHACTR1
41654_at	ADA
41655_at	MID2
